Linux 3.10.0-229.el7.x86_64 (rhel7-23.in.ibm.com) 	11/10/2015 	_x86_64_	(24 CPU)

05:40:03 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:54:00 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:00 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:00 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:00 PM      eth0  81462.00 812478.00   9265.30 1201110.92      0.00      0.00      0.00
05:54:00 PM      eth1 811541.00  81462.00 1160086.58   5287.89      0.00      0.00      0.00
05:54:00 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:54:00 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:00 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:54:00 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:00 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:00 PM     br-ex     10.00      0.00      0.66      0.00      0.00      0.00      0.00

05:54:00 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:54:01 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:54:01 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:01 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:01 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:01 PM      eth0  81939.00 813085.00   9295.18 1202009.29      0.00      0.00      0.00
05:54:01 PM      eth1 813110.00  81929.00 1162335.80   5293.79      0.00      0.00      8.00
05:54:01 PM      eth2      3.00      0.00      0.18      0.00      0.00      0.00      0.00
05:54:01 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:01 PM      eth4      3.00      0.00      0.18      0.00      0.00      0.00      0.00
05:54:01 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:01 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:01 PM     br-ex      6.00      0.00      0.36      0.00      0.00      0.00      0.00

05:54:01 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:54:02 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:54:02 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:02 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:02 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:02 PM      eth0  81587.00 812071.00   9242.01 1200510.26      0.00      0.00      0.00
05:54:02 PM      eth1 812860.00  81588.00 1161978.29   5258.58      0.00      0.00      0.00
05:54:02 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:54:02 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:02 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:54:02 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:02 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:02 PM     br-ex      8.00      0.00      0.47      0.00      0.00      0.00      0.00

05:54:02 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:54:03 PM      usb0      0.99      0.99      0.08      0.09      0.00      0.00      0.00
05:54:03 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:03 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:03 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:03 PM      eth0  81384.16 805235.64   9239.92 1190405.97      0.00      0.00      0.00
05:54:03 PM      eth1 804598.02  81374.26 1150167.51   5265.25      0.00      0.00      5.94
05:54:03 PM      eth2      3.96      0.00      0.23      0.00      0.00      0.00      0.00
05:54:03 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:03 PM      eth4      3.96      0.00      0.23      0.00      0.00      0.00      0.00
05:54:03 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:03 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:03 PM     br-ex      7.92      0.00      0.98      0.00      0.00      0.00      0.00

05:54:03 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:54:04 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:54:04 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:04 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:04 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:04 PM      eth0  81686.00 812791.00   9253.25 1201575.99      0.00      0.00      0.00
05:54:04 PM      eth1 813481.00  81679.00 1162863.43   5264.42      0.00      0.00      0.00
05:54:04 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:54:04 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:04 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:54:04 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:04 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:04 PM     br-ex      8.00      0.00      0.48      0.00      0.00      0.00      0.00

05:54:04 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:54:05 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:54:05 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:05 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:05 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:05 PM      eth0  81919.00 813484.00   9279.59 1202589.39      0.00      0.00      0.00
05:54:05 PM      eth1 814116.00  81909.00 1163770.92   5279.22      0.00      0.00      6.00
05:54:05 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:54:05 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:05 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:54:05 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:05 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:05 PM     br-ex      8.00      0.00      0.56      0.00      0.00      0.00      0.00

05:54:05 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:54:06 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:54:06 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:06 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:06 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:06 PM      eth0  81590.00 812383.00   9242.30 1200969.79      0.00      0.00      0.00
05:54:06 PM      eth1 812872.00  81586.00 1161992.34   5258.45      0.00      0.00      0.00
05:54:06 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:54:06 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:06 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:54:06 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:06 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:06 PM     br-ex      9.00      0.00      0.54      0.00      0.00      0.00      0.00

05:54:06 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:54:07 PM      usb0      2.00      2.00      0.11      0.14      0.00      0.00      0.00
05:54:07 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:07 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:07 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:07 PM      eth0  82265.00 812750.00   9325.98 1201512.96      0.00      0.00      0.00
05:54:07 PM      eth1 812487.00  82261.00 1161445.70   5308.95      0.00      0.00      9.00
05:54:07 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:54:07 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:07 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:54:07 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:07 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:07 PM     br-ex      9.00      0.00      0.81      0.00      0.00      0.00      0.00

05:54:07 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:54:08 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:54:08 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:08 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:08 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:08 PM      eth0  79659.00 813636.00   9024.12 1202821.98      0.00      0.00      0.00
05:54:08 PM      eth1 814148.00  79653.00 1163813.95   5133.88      0.00      0.00      0.00
05:54:08 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:54:08 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:08 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:54:08 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:08 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:08 PM     br-ex      9.00      0.00      1.05      0.00      0.00      0.00      0.00

05:54:08 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:54:09 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:54:09 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:09 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:09 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:09 PM      eth0  75864.00 812085.00   8622.48 1200500.46      0.00      0.00      0.00
05:54:09 PM      eth1 809839.00  75863.00 1157623.77   4918.35      0.00      0.00      6.00
05:54:09 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:54:09 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:09 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:54:09 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:09 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:09 PM     br-ex      8.00      0.00      0.47      0.00      0.00      0.00      0.00

05:54:09 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:54:10 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:54:10 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:10 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:10 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:10 PM      eth0  75937.00 812900.00   8601.84 1201709.69      0.00      0.00      0.00
05:54:10 PM      eth1 813972.00  75921.00 1163537.21   4893.32      0.00      0.00      0.00
05:54:10 PM      eth2      6.00      0.00      0.35      0.00      0.00      0.00      0.00
05:54:10 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:10 PM      eth4      6.00      0.00      0.35      0.00      0.00      0.00      0.00
05:54:10 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:10 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:10 PM     br-ex     10.00      0.00      0.59      0.00      0.00      0.00      0.00

05:54:10 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:54:11 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:54:11 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:11 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:11 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:11 PM      eth0  75438.00 812395.00   8545.42 1200960.09      0.00      0.00      0.00
05:54:11 PM      eth1 813158.00  75440.00 1162375.71   4862.30      0.00      0.00      6.00
05:54:11 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:54:11 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:11 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:54:11 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:11 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:11 PM     br-ex      7.00      0.00      0.41      0.00      0.00      0.00      0.00

05:54:11 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:54:12 PM      usb0      2.00      2.00      0.11      0.14      0.00      0.00      0.00
05:54:12 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:12 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:12 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:12 PM      eth0  75628.00 813210.00   8570.04 1202162.65      0.00      0.00      0.00
05:54:12 PM      eth1 813676.00  75623.00 1163114.29   4877.16      0.00      0.00      0.00
05:54:12 PM      eth2      3.00      0.00      0.18      0.00      0.00      0.00      0.00
05:54:12 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:12 PM      eth4      3.00      0.00      0.18      0.00      0.00      0.00      0.00
05:54:12 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:12 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:12 PM     br-ex      7.00      0.00      0.42      0.00      0.00      0.00      0.00

05:54:12 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:54:13 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:54:13 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:13 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:13 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:13 PM      eth0  76609.00 813009.00   8693.89 1201863.07      0.00      0.00      0.00
05:54:13 PM      eth1 812670.00  76593.00 1161677.03   4952.52      0.00      0.00      6.00
05:54:13 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:54:13 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:13 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:54:13 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:13 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:13 PM     br-ex      8.00      0.00      0.47      0.00      0.00      0.00      0.00

05:54:13 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:54:14 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:54:14 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:14 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:14 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:14 PM      eth0  76239.00 813082.00   8648.80 1201978.25      0.00      0.00      0.00
05:54:14 PM      eth1 812886.00  76237.00 1161988.94   4926.33      0.00      0.00      0.00
05:54:14 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:54:14 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:14 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:54:14 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:14 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:14 PM     br-ex      8.00      0.00      0.48      0.00      0.00      0.00      0.00

05:54:14 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:54:15 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:54:15 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:15 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:15 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:15 PM      eth0  77210.00 812312.00   8776.52 1200842.59      0.00      0.00      0.00
05:54:15 PM      eth1 810910.00  77204.00 1159165.69   5006.39      0.00      0.00      7.00
05:54:15 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:54:15 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:15 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:54:15 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:15 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:15 PM     br-ex      7.00      0.00      0.41      0.00      0.00      0.00      0.00

05:54:15 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:54:16 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:54:16 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:16 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:16 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:16 PM      eth0  78155.00 813098.00   8888.06 1201992.43      0.00      0.00      0.00
05:54:16 PM      eth1 811286.00  78140.00 1159701.21   5071.26      0.00      0.00      0.00
05:54:16 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:54:16 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:16 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:54:16 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:16 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:16 PM     br-ex      9.00      0.00      0.53      0.00      0.00      0.00      0.00

05:54:16 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:54:17 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:54:17 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:17 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:17 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:17 PM      eth0  77607.00 812897.00   8791.18 1201704.16      0.00      0.00      0.00
05:54:17 PM      eth1 814010.00  77608.00 1163594.59   5002.08      0.00      0.00      7.00
05:54:17 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:54:17 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:17 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:54:17 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:17 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:17 PM     br-ex      8.00      0.00      0.47      0.00      0.00      0.00      0.00

05:54:17 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:54:18 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:54:18 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:18 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:18 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:18 PM      eth0  76803.00 813430.00   8700.03 1202492.29      0.00      0.00      0.00
05:54:18 PM      eth1 814754.00  76795.00 1164659.92   4949.63      0.00      0.00      0.00
05:54:18 PM      eth2      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:54:18 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:18 PM      eth4      4.00      0.00      0.23      0.00      0.00      0.00      0.00
05:54:18 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:18 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:18 PM     br-ex      8.00      0.00      0.48      0.00      0.00      0.00      0.00

05:54:18 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:54:19 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:54:19 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:19 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:19 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:19 PM      eth0  75172.00 811868.00   8515.37 1200185.04      0.00      0.00      0.00
05:54:19 PM      eth1 813593.00  75159.00 1162998.27   4844.19      0.00      0.00      6.00
05:54:19 PM      eth2      3.00      0.00      0.18      0.00      0.00      0.00      0.00
05:54:19 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:19 PM      eth4      3.00      0.00      0.18      0.00      0.00      0.00      0.00
05:54:19 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:19 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:19 PM     br-ex      6.00      0.00      0.36      0.00      0.00      0.00      0.00

05:54:19 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:54:20 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:54:20 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:20 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:20 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:20 PM      eth0  76565.00 813217.00   8686.30 1202177.63      0.00      0.00      0.00
05:54:20 PM      eth1 812644.00  76566.00 1161638.26   4948.19      0.00      0.00      0.00
05:54:20 PM      eth2      6.00      0.00      0.35      0.00      0.00      0.00      0.00
05:54:20 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:20 PM      eth4      6.00      0.00      0.35      0.00      0.00      0.00      0.00
05:54:20 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:20 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:20 PM     br-ex     10.00      0.00      0.59      0.00      0.00      0.00      0.00

05:54:20 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:54:21 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:54:21 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:21 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:21 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:21 PM      eth0  77124.00 812497.00   8758.78 1201115.51      0.00      0.00      0.00
05:54:21 PM      eth1 810515.00  77123.00 1158595.20   4992.93      0.00      0.00      7.00
05:54:21 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:54:21 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:21 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:54:21 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:21 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:21 PM     br-ex     10.00      0.00      0.87      0.00      0.00      0.00      0.00

05:54:21 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:54:22 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:54:22 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:22 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:22 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:22 PM      eth0  77387.00 813209.00   8766.49 1202156.17      0.00      0.00      0.00
05:54:22 PM      eth1 814385.00  77365.00 1164127.91   4986.42      0.00      0.00      0.00
05:54:22 PM      eth2      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:54:22 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:22 PM      eth4      5.00      0.00      0.29      0.00      0.00      0.00      0.00
05:54:22 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:22 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:22 PM     br-ex     10.00      0.00      0.87      0.00      0.00      0.00      0.00

05:54:22 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:54:23 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:54:23 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:23 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:23 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:23 PM      eth0  77397.00 812493.00   8767.43 1201106.96      0.00      0.00      0.00
05:54:23 PM      eth1 813695.00  77400.00 1163149.49   4988.65      0.00      0.00      7.00
05:54:23 PM      eth2      2.00      0.00      0.12      0.00      0.00      0.00      0.00
05:54:23 PM      eth3      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:23 PM      eth4      2.00      0.00      0.12      0.00      0.00      0.00      0.00
05:54:23 PM      eth5      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:23 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:23 PM     br-ex      5.00      0.00      0.30      0.00      0.00      0.00      0.00

05:54:23 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s
05:54:24 PM      usb0      1.00      1.00      0.08      0.10      0.00      0.00      0.00
05:54:24 PM ovs-system      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:24 PM    br-int      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:24 PM    br-tun      0.00      0.00      0.00      0.00      0.00      0.00      0.00
05:54:24 PM      eth0  77551.00 813306.00   8788.92 1202312.05      0.00      0.00      0.00
05:54:24 PM      eth1 814395.00  77548.00 1164145.87   5002.24      0.00      0.00      0.00
